id;longitude;code_produit
2491;48.8674685997252;node/5424412825
2492;47.0969241221044;way/80685863
2493;48.4726972998229;node/6774740192
2494;48.8426057997314;node/2273228288
2495;43.5798043005414;node/3044189705
2496;44.3971277005145;node/1488589875
2497;42.6800394005259;node/4764367680
2498;45.8294910003681;node/2770429185
2499;44.4481017005115;node/8247173817
2500;-12.7713491001893;node/8473833720
2501;47.1477015623163;way/139537436
2502;-22.2906492001606;node/855685431
2503;48.92876859971;node/916889392
2504;47.7959414999858;node/1819165150
2505;50.6157328993208;node/7895370462
2506;49.4895369995723;node/6303812395
2507;44.8385245004828;node/7019765709
2508;45.0465882004637;node/522785507
2509;-21.2672130002793;node/4036260351
2510;48.9211086997119;node/7951442509
2511;46.5728089002448;node/6899622647
2512;48.9238460997112;node/4581985710
2513;49.7387707258257;way/319651791
2514;43.408232600542;node/4737769413
2515;44.6119673005006;node/1906609803
2516;43.6783041005403;node/7255727186
2517;48.7327176997586;node/5940254346
2518;47.1686695990715;way/208419897
2519;45.7734552003762;node/4427633590
2520;45.8238893003689;node/6216753079
2521;43.9474110005343;node/1763843082
2522;48.7991126997421;node/2480096829
2523;45.3223926004342;node/5054254314
2524;48.0309443384314;way/70415170
2525;49.4572048087461;way/64753025
2526;48.8416363997316;node/2500675671
2527;48.3919407998427;node/739826763
2528;49.0705051590878;way/147525147
2529;48.5671733997996;node/7429696478
2530;46.1325826833226;way/71923103
2531;42.6968199005266;node/5451191380
2532;43.7104947005398;node/7402359326
2533;45.6503004003932;node/5569851521
2534;43.5569253005416;node/2466313753
2535;48.5174018998119;node/7856942372
2536;48.7287968997596;node/4109462096
2537;48.0123237999347;node/5551929692
2538;45.3916111782004;way/319589747
2539;46.5792361002436;node/491571454
2540;48.8605816997333;way/204612372
2541;44.5609112351852;way/90888864
2542;43.9747586752941;way/64932828
2543;43.9187805005352;node/2874291744
2544;44.5315026005061;node/3894000003
2545;48.036469999929;node/8089284192
2546;49.0474604996806;node/506164089
2547;43.4476838273086;way/129056980
2548;45.1854697004495;node/311317156
2549;47.9962347999386;node/6236204702
2550;44.2418632005228;node/4330865992
2551;43.2744284005412;node/2226878334
2552;49.4454125995829;node/5503632500
2553;44.1518463005269;node/5446880158
2554;45.8924750746232;way/224892201
2555;49.545626689553;way/146480938
2556;48.1090900999115;node/6023043798
2557;45.7680008003769;node/2470725728
2558;44.9061325004769;node/1934364895
2559;48.1623510626946;way/142969448
2560;47.0628353001483;node/5336621035
2561;46.1970358003109;node/2256008881
2562;50.8526569992757;node/1412143440
2563;49.4335444995858;node/692430531
2564;44.2302082196743;way/78263361
2565;47.0748939001458;node/8455436832
2566;48.8155370997381;node/7412078528
2567;47.1400838666743;way/208387363
2568;47.2161595001159;node/2258874077
2569;48.876142699723;node/4364238898
2570;45.7427757003805;node/5416228880
2571;50.4521075993539;node/5039848484
2572;48.5941993359742;way/172156328
2573;45.9766245283251;way/31918837
2574;48.8444940997309;node/3699554986
2575;48.0687247999212;node/6055416914
2576;-12.7688669048484;way/510305368
2577;43.2944910005414;node/1941646766
2578;47.2332876001122;node/6668031333
2579;49.1188341996629;node/25213663
2580;46.1080017003254;node/2473552044
2581;49.4058777995925;node/2708995355
2582;47.2306094760014;way/236447209
2583;43.6076118005412;node/3861818289
2584;48.6370059051039;way/113419488
2585;47.8153870999813;node/6620899592
2586;45.7934451383217;way/770438917
2587;45.9862292003446;node/2428203532
2588;50.6373682993166;node/7123137441
2589;49.1447729996565;node/3100361729
2590;47.2680683001047;node/6732950467
2591;43.5833082005414;node/540109362
2592;48.856869939801;relation/1252779
2593;48.948637199705;node/2051796091
2594;45.1826616004498;node/6952254085
2595;44.0227149882611;way/79025228
2596;50.61994869932;node/1459542760
2597;50.0615515994384;node/6093122455
2598;47.8084336588372;way/62633011
2599;49.8918199994771;node/3105921664
2600;49.6887605995246;node/2787684838
2601;48.5328493998081;node/664308928
2602;43.6767726005403;node/8013732747
2603;43.6171885005411;node/1607079907
2604;48.1551660999004;node/7015551490
2605;48.4490514998287;node/4683741054
2606;48.8609767997268;node/1109610257
2607;43.7446177005392;node/4706507001
2608;47.4910131000556;node/4434587732
2609;50.2151230994044;node/5041749814
2610;45.189274100449;node/2370550981
2611;44.1795644005256;node/4879839213
2612;48.9013569997168;node/4982581721
2613;48.5913673997936;node/665269546
2614;47.3234886000927;node/4519548213
2615;49.2011575996426;node/5964516085
2616;47.8988581999617;node/4428949791
2617;46.0209125003393;node/6518498771
2618;48.8367201997328;node/937614718
2619;44.3487651005172;node/3166747082
2620;43.6037495005412;node/2981843349
2621;48.8846783997209;node/5066075026
2622;43.1177212027953;relation/12029914
2623;50.6275764993185;node/8431387685
2624;48.8330594997337;node/4760247300
2625;48.9564940997031;node/2134316884
2626;42.9583997005355;node/3196903038
2627;45.5292987101312;way/59171794
2628;45.5217892004101;node/2393039935
2629;48.0635622999225;node/8335495015
2630;47.4873770000565;node/5921065480
2631;43.469529200542;node/25214749
2632;48.1813057499933;way/234145579
2633;48.884396899721;node/7354547887
2634;48.5086446974689;way/128755879
2635;49.7731204995047;node/6956521392
2636;48.8838748997211;node/3286282644
2637;48.9117787997142;node/8377221661
2638;44.0053056005325;node/3469617631
2639;46.1846897003129;node/3647101561
2640;49.2645035996271;node/6284809075
2641;47.8365166881351;way/97619889
2642;47.9958429999387;node/1356565642
2643;46.3209667002899;node/1358382502
2644;49.8327538994907;node/5881433898
2645;43.6024591005412;node/2464788592
2646;48.857279011475;way/211656781
2647;46.5628199002466;node/5044946470
2648;49.4319862995862;node/3666953775
2649;48.5421024998058;node/8269548671
2650;43.1847942005401;node/1833432863
2651;45.8554816003643;node/2766578627
2652;49.4415660995839;node/5224578021
2653;45.8961424047999;way/271704958
2654;45.6890064643868;way/65529893
2655;44.8024949004859;node/3690837874
2656;43.6468394005407;node/1896481366
2657;42.9078791488941;way/254918200
2658;44.9925470005307;way/162480680
2659;47.385990900079;node/3637149597
2660;49.8987994001551;way/535477589
2661;44.8385208004828;node/8158152248
2662;46.9987388001615;node/1374225851
2663;48.9483952997051;node/5555311590
2664;44.9684516004712;node/4304738945
2665;-10.5134491999637;node/4683069730
2666;43.6493116005407;node/4466562036
2667;45.7671459003771;node/6852729803
2668;43.5835402405858;way/875321733
2669;48.6711025997739;node/1283343958
2670;43.9297575815126;way/425980596
2671;48.9065610997155;node/7856839022
2672;47.7963175725349;way/62632225
2673;43.8344704005374;node/7454449221
2674;47.2375205001113;node/2446646631
2675;48.1331437999057;node/2977036137
2676;48.5762433997973;node/7425453039
2677;47.1939458001207;node/7982479491
2678;48.296786999866;node/6828657791
2679;46.7820202500859;way/89041810
2680;46.576964800244;node/1297400357
2681;43.5640331005415;node/4183129921
2682;14.5764411998573;node/6198947007
2683;48.8383786997324;node/7199928459
2684;46.2870948002957;node/2663380042
2685;43.7277565541873;way/102087963
2686;44.6660175004967;node/8084875214
2687;50.2891305936155;way/144214327
2688;43.2990999005414;node/5613329603
2689;46.9878714001637;node/7090812801
2690;48.9151454997134;node/3948194879
2691;5.50522349947287;node/4893928578
2692;46.6848485002237;node/6464181061
2693;45.9303885003531;node/3386039839
2694;43.6795875575662;way/463260000
2695;48.3771773998464;node/7186534961
2696;45.7708273003765;node/5412663059
2697;47.8142256999816;node/1760029027
2698;48.8833986997212;node/1488931968
2699;48.8618198997266;node/3209214076
2700;45.5822599004023;node/1958160846
2701;48.8887508997199;node/8334280614
2702;46.2039078003097;node/4888153733
2703;48.743110299756;node/1871613237
2704;44.5092076929112;way/339356506
2705;50.6547207993132;node/6866340189
2706;47.2137982001164;node/3124031119
2707;45.1622830004519;node/4448159775
2708;48.3545523998519;node/4004375768
2709;48.7071985997649;node/6764892745
2710;49.1777783270473;way/224896202
2711;43.6093882005411;node/3440754925
2712;48.8696957997246;node/7137133188
2713;45.8271015055338;way/126727085
2714;48.8146317997383;node/3214287971
2715;43.444950400542;node/7556484627
2716;48.510315384511;way/128760621
2717;43.6752660005403;node/6965044910
2718;45.9259185003538;node/7471268693
2719;43.5638134005415;node/4515195028
2720;43.6488572005407;node/7469679843
2721;47.9290687999545;node/5867897735
2722;45.7555296003787;node/7033935359
2723;49.2880034996213;node/7036467585
2724;43.5300456005417;node/3465129723
2725;48.8646485997259;node/471042290
2726;48.8740651997235;node/1763253430
2727;48.8639632997261;node/5217873842
2728;48.6305512504668;way/93068294
2729;48.5729874997981;node/6329067780
2730;47.349763100087;node/296300737
2731;48.5014039463169;way/78096857
2732;45.760746500378;node/7578478626
2733;50.6653679993111;node/7756601301
2734;44.8415020575282;way/267026875
2735;43.674219422905;relation/9092011
2736;47.2957560000987;node/2488739324
2737;48.8290779997347;node/7125912364
2738;48.7182243997622;node/1939415459
2739;48.2988652304392;way/782256576
2740;44.882874200479;node/7414615285
2741;48.6971800997674;node/7140264041
2742;47.8560224999718;node/5293426831
2743;49.6175489995415;node/5439470126
2744;44.887472949242;way/154149044
2745;48.8366418997328;node/7948782816
2746;45.2275940004449;node/1877500837
2747;48.8738445997236;node/4430201289
2748;48.8392330997322;node/4557384889
2749;43.2991175005414;node/7086367098
2750;46.122636400323;node/7024429488
2751;43.2897140006227;way/157783730
2752;43.8144184005378;node/2874376820
2753;45.458787100418;node/2587035633
2754;50.6359975993168;node/5342326025
2755;48.9192024997123;node/7033641083
2756;43.2971672005414;node/3569448194
2757;49.9037264994743;node/7738357372
2758;46.5627340002467;node/1869133538
2759;47.8558197999718;node/3617651442
2760;44.9214843004756;node/3447107850
2761;48.9599249997022;node/7886555085
2762;43.69662320054;node/7052732385
2763;48.8912473756292;way/234837337
2764;49.0367554996832;node/7626105026
2765;46.5665534114444;way/256862601
2766;43.6747371045872;way/102113067
2767;45.7493743003796;node/3792651173
2768;45.0449593004639;node/6527831139
2769;46.6492762002305;node/7595744990
2770;48.8702567997245;node/2206863645
2771;44.3739234005158;node/7276154006
2772;48.8878753997201;node/6622043998
2773;48.3963201998417;node/2481275748
2774;-21.8645106002127;node/895286899
2775;47.47167680006;node/3893281259
2776;47.2459251001095;node/7566471383
2777;46.8455954001924;node/6173042886
2778;45.4838428004149;node/2282952494
2779;45.7458814003801;node/1676752148
2780;46.0153657003401;node/3671930125
2781;45.1873030004493;node/2268172138
2782;48.0891310408436;way/42194896
2783;44.3512922005171;node/6322537979
2784;49.5640035439515;way/164284333
2785;46.1613577003168;node/1135548394
2786;47.8875249665597;way/176062628
2787;47.7194865000036;node/4524886633
2788;50.3388631495305;way/219462410
2789;48.0172537999336;node/6647556971
2790;43.5513728005416;node/2969315021
2791;48.8660267997256;node/7875956086
2792;48.8669255997253;node/830646522
2793;48.8491745997297;node/1334020702
2794;-20.8918399003168;node/1774390502
2795;47.6030866000303;node/7212143982
2796;44.8836136004789;node/6992581375
2797;46.116990900324;node/3873072901
2798;45.3445821004317;node/6504099628
2799;50.4943962993452;node/7995157786
2800;49.2141703101286;way/436004198
2801;44.3554550005168;node/7253571956
2802;44.3486104005172;node/505399755
2803;43.2989571005414;node/3207907064
2804;45.8753447003614;node/7029820143
2805;48.1829758998937;node/3575087432
2806;49.2451936996318;node/6983080512
2807;43.9653763005338;node/1935499982
2808;-22.1939533001728;node/2859160800
2809;14.4700593998448;node/1860625751
2810;47.2598961001065;node/4189265094
2811;50.3329165391384;way/186766323
2812;49.0530631374199;way/155853796
2813;43.5987172005412;node/252267348
2814;49.7271239995155;node/2833948201
2815;45.4777608004156;node/5863873846
2816;48.5601229998013;node/2423508740
2817;48.3751978998468;node/3138334724
2818;50.7217235993002;node/5380211073
2819;45.1825192004498;node/2923350055
2820;43.9199034005351;node/7410340860
2821;44.3766636005157;node/2911672421
2822;47.8412589999752;node/5138501919
2823;43.5297325005417;node/6898484257
2824;48.2847956998689;node/6562609108
2825;43.5731996005415;node/2036185148
2826;48.8660552997255;node/7217010588
2827;47.3588365273241;way/224568076
2828;43.5188772005418;node/1429084335
2829;48.8458345997305;node/1403610357
2830;47.2338024001121;node/6666525086
2831;46.2072749003092;node/3391707593
2832;44.7550950004897;node/5690376903
2833;48.8710236997243;node/3210713750
2834;48.525561781413;way/65701694
2835;49.2579427996287;node/7018136994
2836;49.0858960996711;node/2388412535
2837;48.7677492490253;way/116182329
2838;16.2537293500931;way/41406312
2839;50.4940161738061;way/189614921
2840;43.459168900542;node/2226860829
2841;48.4346298998323;node/839038845
2842;45.27151530044;node/7916189679
2843;50.6439256545916;way/108186919
2844;43.3520166952284;way/515020152
2845;49.1517089996548;node/6312316249
2846;49.3819043995984;node/5267885211
2847;44.8781387004794;node/4807360933
2848;48.3883671998436;node/1731667424
2849;48.8969111997179;node/2038561794
2850;45.7691516003768;node/8035277912
2851;50.6236001519949;way/389247338
2852;49.0448881996812;node/550025104
2853;46.5172144401467;way/134882204
2854;50.6433842993154;node/8173937526
2855;43.69766700054;node/7042266079
2856;49.0632762996767;node/2392153328
2857;49.2861026429293;way/112405824
2858;47.76525099999;node/6639697321
2859;17.8988254160326;way/421441586
2860;48.819913599737;node/1749482065
2861;48.8352791997332;node/1916015780
2862;49.4292068106693;way/106048694
2863;49.5148169374047;way/100570739
2864;45.7590539105109;way/109797630
2865;48.7487789997546;node/3356695250
2866;43.9991544005327;node/2291329799
2867;48.0421405999276;node/685084712
2868;43.5363257005417;node/6415952734
2869;-22.2320657490185;way/105242981
2870;50.8821053819652;way/98452318
2871;45.6389893003947;node/7415314192
2872;43.6656802005405;node/1117107575
2873;45.7197927003837;node/6070395210
2874;43.7848258005385;node/8349507470
2875;43.9221614005351;node/6200205783
2876;47.2385381001111;node/1216099821
2877;48.2636272998741;node/330863887
2878;48.5917056997935;node/7410651920
2879;45.8919706003589;node/5316590039
2880;44.7894027433743;way/183019871
2881;47.855094399972;node/3034184889
2882;48.6293601997842;node/3199294584
2883;46.2044597003096;node/8412043154
2884;46.5791169502498;way/662319167
2885;45.4184701804229;way/312331501
2886;43.9641880005338;node/905879292
2887;48.8778955997226;node/7230251572
2888;43.3680841326562;way/157953266
2889;47.7443871657324;way/175308924
2890;49.2982951996188;node/2339184218
2891;43.7094591005398;node/7925180409
2892;45.9490188003503;node/4004583103
2893;44.6180759005002;node/2263331339
2894;48.8274054997351;node/664799893
2895;48.8689406997248;node/8462426250
2896;49.2853420355343;way/132636965
2897;48.9255915997108;node/3783503775
2898;43.6054546274741;way/235286351
2899;41.9126680004796;node/2905253053
2900;42.5560621005204;node/3212618622
2901;48.6128291997883;node/3121898567
2902;48.6329856997833;node/3696555559
2903;43.5871091005413;node/1093753383
2904;46.0766722003304;node/1776982085
2905;48.8836014997212;node/2969414044
2906;48.6912148997689;node/1374821769
2907;50.6397285993161;node/5199896855
2908;43.452427400542;node/4635134959
2909;46.9030022001809;node/367884815
2910;48.864207499726;node/8291613495
2911;48.1048419999126;node/276599577
2912;45.7593494003782;node/2848506168
2913;46.1119645439364;way/143712855
2914;46.063976400347;way/583473539
2915;48.8342763997334;node/2750304082
2916;49.6164236183627;way/122011399
2917;47.2055961001182;node/1168418886
2918;43.116279900539;node/8339569103
2919;50.9456768061485;way/125802181
2920;4.94343829951084;node/1820629082
2921;47.2641508759341;way/129161251
2922;3.62324639962185;node/1419257049
2923;47.2185151001154;node/7544600439
2924;49.9724278994586;node/7332718743
2925;44.971325200471;node/6048802867
2926;45.1580510004524;node/2291214983
2927;48.7474255675515;way/70885341
2928;48.1387936806561;way/426898433
2929;47.8112458999823;node/3995786268
2930;48.8570995997277;node/3032596733
2931;48.8676109997252;node/7006843881
2932;49.5094001995675;node/7500554617
2933;48.0088842999356;node/6743881586
2934;45.6896937003879;node/6566046978
2935;48.9295633997098;node/2331888324
2936;50.0108907064156;way/177210112
2937;45.9349045003525;node/3915401205
2938;49.9599949994614;node/4752543454
2939;43.5524239005416;node/3667405149
2940;47.3284127000916;node/4320739959
2941;49.1194656996628;node/5179686184
2942;43.8766153005363;node/3455691835
2943;47.4100744000737;node/3060728606
2944;45.7642595003775;node/8112664817
2945;48.8414214997316;node/6192107086
2946;48.8545590997284;node/1756138087
2947;49.3247486443736;way/136650893
2948;50.6506711176262;way/57377217
2949;43.5989107005412;node/7830809485
2950;47.2151125001161;node/7346688204
2951;43.2076375005405;node/6256273087
2952;45.5748723004032;node/4225951698
2953;43.0308524432497;way/129335216
2954;47.9792497999426;node/4469925793
2955;44.8346903004832;node/7158373164
2956;44.5970064415791;way/745360563
2957;48.626541650199;way/85816927
2958;48.8525668997289;node/5001825474
2959;50.104186846078;way/75875247
2960;43.2957988005414;node/6564767027
2961;43.6000311642488;way/68078498
2962;48.8013489997416;node/5657161573
2963;46.5816600002431;node/6376051154
2964;45.7942767003732;node/1900287168
2965;43.2242569005407;node/798167527
2966;50.636069910658;way/42435191
2967;46.2076324003091;node/6594497735
2968;48.394999799842;node/3179656398
2969;43.425135800542;node/6652884881
2970;48.076785329041;way/48535329
2971;44.8639473004806;node/8148534018
2972;45.033117700465;node/5156798535
2973;49.1818138996474;node/3707978135
2974;48.8766855997229;node/4859813178
2975;48.8055589997405;node/2482409580
2976;49.8233141994929;node/25213590
2977;47.6749677000139;node/4148584744
2978;48.8526796997289;node/2128894610
2979;47.9974090999383;node/4481457706
2980;48.6259563300556;way/115359031
2981;47.3432375790818;way/68775017
2982;46.5958027806744;way/302150090
2983;51.0337927992436;node/1905357034
2984;44.8271096004838;node/7287876018
2985;46.5831099002429;node/1917431966
2986;50.5122531993416;node/8015860797
2987;45.3007737004367;node/1714593816
2988;45.5849917004019;node/6772633862
2989;48.8708232997243;node/4543576805
2990;49.9480450994641;node/7023255946
2991;47.683203600012;node/5254300887
2992;43.8354517005374;node/4329872051
2993;48.7390192685189;way/97651581
2994;48.8033591997411;node/1950613861
2995;48.8144450997383;node/6871028804
2996;48.840044099732;node/1015855729
2997;45.74620040038;node/2334917179
2998;46.2027146003099;node/4964286001
2999;45.2663519004406;node/829154516
3000;48.8065499997403;node/1118713673
3001;48.8549199997283;node/6438006190
3002;44.8749881004797;node/3395608675
3003;47.0271769647468;way/282535689
3004;43.7120836005398;node/8280771939
3005;43.6432628005408;node/2553984763
3006;42.7202909005276;node/6362479884
3007;48.7764077763618;way/124245175
3008;45.1842954651748;way/61400099
3009;47.2591151001067;node/6772145986
3010;48.6921475997687;node/5888668638
3011;47.0748280816298;way/164496088
3012;48.9645564645783;way/129891110
3013;43.6427630005408;node/4504742905
3014;48.8989077997174;node/634659994
3015;47.8438322999746;node/6341703817
3016;48.069734699921;node/6753698703
3017;47.6844106466996;way/211503981
3018;46.232472000305;node/490752381
3019;48.4665118998244;node/4994217230
3020;50.1821494994116;node/1655001107
3021;43.2342125005408;node/2818000586
3022;47.3219609000931;node/4126782266
3023;47.7537230999957;node/4839757837
3024;48.0775605999191;node/614720330
3025;49.2985509545815;way/228142412
3026;48.6437699997806;node/6650042721
3027;48.1215159999086;node/1675162037
3028;48.754053837848;way/168577380
3029;48.7166412997626;node/2914499817
3030;44.7660502004889;node/2114894974
3031;43.6395859131622;way/100378431
3032;49.5243139995639;node/4342427700
3033;48.8493397997297;node/1144075261
3034;43.4882476005419;node/3623386512
3035;46.7040700532361;way/189549798
3036;44.1358566005275;node/1874846433
3037;48.581606799796;node/2835258112
3038;48.103065399913;node/5283225791
3039;49.4190457995893;node/1460251177
3040;47.1602705527958;way/62451999
3041;14.7405465738209;way/287479494
3042;48.9359788997082;node/2585281401
3043;45.9731779003466;node/864679408
3044;48.0704322999208;node/7390288923
3045;45.8295328003681;node/2506508506
3046;45.7625910003777;node/4426165593
3047;44.9017508004773;node/2000199243
3048;48.8820434997216;node/5499178074
3049;46.4871093002605;node/6264013633
3050;50.8681131992729;node/1785339725
3051;43.4961965005419;node/25210301
3052;48.461839470445;way/808423367
3053;44.0856340005296;node/1800695923
3054;42.6975505005266;node/8293371450
3055;48.9040939997161;node/7989324886
3056;47.2837371001013;node/3791566634
3057;46.6710756002263;node/7573279318
3058;45.0703443004614;node/2331259330
3059;45.6493199003934;node/968869349
3060;46.9589357799517;way/124226049
3061;43.3379244046757;way/158354025
3062;44.5474748005051;node/2186826026
3063;48.1189948211555;way/127672891
3064;46.0059115153723;way/224363194
3065;47.8435798999747;node/3029209714
3066;48.6132250483956;way/63584654
3067;48.8235525997361;node/4592548216
3068;44.371501800516;node/6567123021
3069;45.4083379856471;way/184836529
3070;46.1657247308237;way/399935880
3071;46.6481504876548;way/64327941
3072;-22.2908099001606;node/5302954425
3073;45.8511003003649;node/5301163960
3074;43.9481246005343;node/4843843170
3075;46.9845846001644;node/7009169040
3076;44.237232200523;node/3195452835
3077;47.3946759000771;node/2929001050
3078;46.3032091002929;node/5045103525
3079;49.1826352996472;node/1679530433
3080;43.0904283005385;node/4295748922
3081;45.8408387003664;node/2760228557
3082;45.6775497003895;node/3729504970
3083;46.4151365002734;node/869298329
3084;48.8214311997366;node/3211066235
3085;42.6732464325134;way/81579178
3086;48.815976399738;node/1652773155
3087;48.8517629997291;node/6594894988
3088;48.1318464999061;node/4818193752
3089;44.9320458877698;way/60727719
3090;48.6027919997908;node/4266672288
3091;47.7892089564828;way/150437348
3092;45.7441231003803;node/3629229198
3093;48.1083021999117;node/1242684425
3094;43.2008987005404;node/7983048648
3095;43.5290599840142;way/594580885
3096;46.0676519003319;node/4836179025
3097;44.149488000527;node/2661554368
3098;49.8961668994761;node/4253305011
3099;48.0211574999326;node/4200341937
3100;43.8346562005374;node/582604994
3101;48.5869783997947;node/665420580
3102;48.1096761867095;way/92901153
3103;48.9592415997024;node/2033248963
3104;43.4871308340755;way/828507736
3105;43.7017744005399;node/7097850959
3106;46.2591205003005;node/1340188517
3107;43.417814400542;node/271120295
3108;49.3558875996047;node/4306115611
3109;47.0953243001415;node/1736148596
3110;45.5374937004081;node/446488601
3111;48.6862143266231;way/178747414
3112;43.3912954005419;node/7595819518
3113;-21.2872788002772;node/4312485392
3114;47.2881585001004;node/6206620292
3115;46.9238289001767;node/432567518
3116;-17.5407332404099;way/754498970
3117;47.1440595001312;node/4852566238
3118;43.466604900542;node/928847703
3119;48.9547887997035;node/4035774541
3120;48.8750435997233;node/971476150
3121;45.7582513003783;node/8119239633
3122;43.444692200542;node/7813522485
3123;47.8998322999614;node/3422189717
3124;43.1248244005392;node/2931057701
3125;46.7566717046384;way/146981725
3126;47.3899442000781;node/5681639191
3127;44.0597617005305;node/3122325093
3128;43.1286656005393;node/3394057731
3129;50.3828969993684;node/8327294868
3130;50.1744018994133;node/6098832115
3131;43.5988628005412;node/1679433811
3132;41.5780653004512;node/3560495276
3133;47.9295048999544;node/1716910063
3134;44.0454099005311;node/4503854092
3135;49.4916204995717;node/1867061061
3136;48.4047131998396;node/738932566
3137;43.6770507005403;node/8434296622
3138;48.8347832997333;node/1915692164
3139;45.7618970003778;node/3667356404
3140;47.795329299986;node/5663573605
3141;45.23964001776;way/723604021
3142;48.3999800998408;node/6142780729
3143;47.9268682999551;node/7086879024
3144;43.6523688005406;node/1889000688
3145;48.1962154998905;node/2426797509
3146;45.0369270004647;node/2575908948
3147;48.8635139997262;node/3052569610
3148;44.8414367004826;node/5996583359
3149;43.2994308005415;node/7488529040
3150;49.203782099642;node/1672333875
3151;47.5862991000341;node/8042676762
3152;48.1793315998946;node/1725093859
3153;48.884148599721;node/4728802306
3154;46.8506752001914;node/2952428223
3155;45.0099430004673;node/4221306088
3156;49.2400345789416;way/90726095
3157;46.1620329003166;node/3486536393
3158;48.8667387997254;node/2863270880
3159;44.7820310004876;node/7266741419
3160;47.7760148999905;node/4677324361
3161;47.842381499975;node/3049220399
3162;48.4422902998304;node/8225847409
3163;48.9215912997118;node/3558035886
3164;47.0022896001608;node/1596073224
3165;48.294073615989;way/226071308
3166;48.924489499711;node/5871808387
3167;48.8596609997271;node/2309500714
3168;43.6425914455058;way/85500963
3169;48.1366428731004;way/360691562
3170;49.2546439996295;node/5792583819
3171;48.855997899728;node/5979531729
3172;43.3055747005415;node/5768982553
3173;16.2399473000519;node/2589315690
3174;45.7617480003778;node/6861011420
3175;45.4613762004176;node/6170378588
3176;48.8773418997227;node/3782259773
3177;47.087934488268;way/79285447
3178;45.1830079010307;way/69310854
3179;48.7662365997503;node/2292248995
3180;47.262072800106;node/8277399250
3181;-22.2349817001676;node/5441795686
3182;45.5229040004099;node/2393821289
3183;43.8562061657075;way/40657563
3184;49.0321692996843;node/3376221893
3185;43.3639182005418;node/3634102652
3186;45.7117708003848;node/5622991038
3187;46.331684600288;node/5109679251
3188;43.69978980054;node/3898673351
3189;43.247266900541;node/4502457788
3190;43.8333545005374;node/8115016525
3191;48.9663307762279;way/529455098
3192;48.0686690950469;way/287919614
3193;45.6929809687751;way/71298691
3194;50.5256410993389;node/4411266661
3195;48.2985763998656;node/4335710925
3196;49.2430165996324;node/6982385785
3197;48.5249645426137;way/65704118
3198;43.5493217005416;node/3755992125
3199;48.1011084999135;node/3393721823
3200;43.9793896005333;node/5471176313
3201;-12.8443444001964;node/6112504822
3202;47.8950139999626;node/2156624681
3203;4.88958039951481;node/7114766920
3204;48.585718899795;node/1073371674
3205;43.5223256005418;node/4398467389
3206;47.7945073999862;node/4186128098
3207;14.6031934784062;way/94861199
3208;45.5851682004019;node/6624766111
3209;48.8070872997401;node/2406086258
3210;43.7864328005384;node/1918945563
3211;45.6317711420509;way/72955543
3212;48.1558767999003;node/2000484244
3213;43.6047370005412;node/2429513439
3214;49.1153618989933;way/86018142
3215;48.0672533999216;node/4573272613
3216;47.3555650000857;node/7202975893
3217;47.7446111999978;node/2031469238
3218;48.7804242997468;node/4697526645
3219;50.6454992346082;way/84448923
3220;48.8397420997321;node/1015855697
3221;48.8710356997243;node/1272453341
3222;43.9473769005343;node/1939677035
3223;48.6116125997886;node/7467564381
3224;45.8957813003583;node/915878413
3225;-17.5073124920501;way/753402550
3226;48.7555375185549;way/374126657
3227;43.0901991005385;node/7835354687
3228;48.8676968997251;node/1858900382
3229;48.4611399998257;node/507560735
3230;49.7255452441239;way/404860195
3231;43.6254515210799;way/133749831
3232;48.4535583998276;node/3800733615
3233;48.9040705997161;node/7184437585
3234;48.8322799997339;node/617047055
3235;46.0865507750391;way/201934058
3236;45.6258309003965;node/7230385393
3237;43.5867403005413;node/2288192798
3238;48.0004638999376;node/1116658093
3239;46.1159125003241;node/577774484
3240;47.2339051001121;node/6451474814
3241;48.8678397997251;node/1462242164
3242;43.9218200980224;way/131748223
3243;50.4284703993589;node/497368115
3244;45.4388197004204;node/2979466220
3245;45.7727007003763;node/6598530332
3246;44.5987154005015;node/5970400967
3247;48.8538881997286;node/7861045048
3248;48.880254599722;node/7725333208
3249;43.6556562005406;node/5398826525
3250;48.9110511997144;node/5892994590
3251;44.5302648005062;node/6544397868
3252;47.8726874999678;node/4728990360
3253;45.1315631004551;node/1546136127
3254;48.1140395999103;node/7088149716
3255;48.7648536997506;node/2269493201
3256;46.6977629380592;way/377856888
3257;45.2514346004423;node/4058428058
3258;43.6153608005411;node/2061658905
3259;44.5723331005034;node/3474690465
3260;45.977191500346;node/5385811511
3261;48.8510129997293;node/3354167646
3262;48.7171511836557;way/71346974
3263;48.1859881518417;way/98609424
3264;16.0038438411912;way/66445816
3265;43.5562696005416;node/7018148200
3266;48.4571943998267;node/7850829453
3267;48.5621537395911;way/116611555
3268;48.8690323997248;node/4405645660
3269;47.3799728000803;node/2966664714
3270;48.8410531997317;node/4687546490
3271;47.0366790001537;node/3772707826
3272;48.8730754997238;node/2015547281
3273;45.7594203003781;node/4386255450
3274;47.2383283001112;node/6300820804
3275;45.063478100462;node/3603824549
3276;47.3933153104329;way/499517247
3277;45.7558058003787;node/6989106419
3278;43.4850101109862;way/72693779
3279;44.371385000516;node/7289794589
3280;47.7225146000029;node/6405076402
3281;46.6481554002307;node/4140692413
3282;43.6028696005412;node/4870398842
